"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000270938",5.32323694952671,0.277764771444226,1.35536203356833,0.20493769529086,0.837620803626834,0.929564875145666
"ENSG00000261790",127.56143354803,-0.0628041500075571,0.306296462578516,-0.205043667428767,0.837538008080905,0.929564875145666
"ENSG00000125967",1395.51108715632,-0.0242766844006002,0.118430143950776,-0.204987375601693,0.837581988403599,0.929564875145666
"ENSG00000160180",18.1528389029182,0.144511021161588,0.704864490290979,0.205019579156175,0.837556827979984,0.929564875145666
"ENSG00000181350",798.972055024355,-0.0271663338697333,0.132619886130246,-0.204843592182347,0.837694327461826,0.929601326531632
"ENSG00000297299",5.81181431568156,-0.321358235306771,1.57042593399057,-0.204631258533903,0.837860231375888,0.929745270200534
"ENSG00000240032",5.50277346173288,0.311572761989167,1.52305590808605,0.204570797654241,0.837907472953933,0.929745270200534
"ENSG00000296306",3.94355240965822,-0.29127463009635,1.42392493133994,-0.204557574409668,0.837917805116688,0.929745270200534
"ENSG00000253807",3.58706183759594,-0.322838645266978,1.58027367232472,-0.20429287086208,0.838124640726069,0.92987153703667
"ENSG00000153993",426.577842965286,0.0332521387941222,0.162814650318944,0.20423308792534,0.838171355816417,0.92987153703667
"ENSG00000178234",2332.98028971131,-0.0192048449591903,0.0939901627333445,-0.204328244581037,0.838096999554426,0.92987153703667
"ENSG00000301283",14.6164396855029,0.162537175815006,0.796099671833543,0.20416686699626,0.838223102295563,0.92987153703667
"ENSG00000255561",71.7282389109735,0.0846183599617633,0.414676949068873,0.204058509043649,0.838307777073392,0.92987153703667
"ENSG00000033327",1779.13225431067,0.0193795299247442,0.0948984715810443,0.204213298716765,0.838186819462555,0.92987153703667
"ENSG00000110697",3260.8092710976,-0.0224182040216319,0.109834505292057,-0.20410893609454,0.838268371340151,0.92987153703667
"ENSG00000298091",5.02824890441466,-0.291268119045206,1.42661558670735,-0.204167206470424,0.838222837021258,0.92987153703667
"ENSG00000260290",55.9873588490935,-0.0882594161820511,0.432534137337137,-0.204051908423722,0.838312935094276,0.92987153703667
"ENSG00000244161",39.7649091013582,-0.12212451029362,0.599288961560749,-0.203782345624332,0.838523589506121,0.929914488702044
"ENSG00000285991",3.3063447475439,-0.3948875079577,1.93912282630932,-0.203642338999886,0.83863300461928,0.929914488702044
"ENSG00000179406",269.002154711074,-0.0384067658475909,0.188584445604098,-0.203658184663965,0.838620621083435,0.929914488702044
"ENSG00000057704",392.424088334072,-0.0367642808456229,0.180292035495537,-0.203915168768134,0.8384197911653,0.929914488702044
"ENSG00000186136",2.80062381690952,0.392109796370049,1.92538805006219,0.203652347565667,0.838625182826128,0.929914488702044
"ENSG00000265195",3.7384871156199,0.398425987790693,1.95640517388316,0.203652082456867,0.838625390011073,0.929914488702044
"ENSG00000236194",12.7535615147623,-0.169102774146785,0.829651232978553,-0.203823929170435,0.838491092584986,0.929914488702044
"ENSG00000132205",756.617829684611,-0.0244401878561208,0.120011743833004,-0.203648302037251,0.83862834444468,0.929914488702044
"ENSG00000268189",16.8264734533878,0.160509209597167,0.787192174449217,0.203900921283259,0.838430925124141,0.929914488702044
"ENSG00000303559",3.52161801731099,0.326522711182406,1.60400809307205,0.20356674794392,0.838692080292022,0.929945329970433
"ENSG00000272622",21.3455214387095,0.12493676556967,0.614061383772427,0.203459733621635,0.838775715326578,0.929968736631373
"ENSG00000247213",6.60293795992059,0.260736394359704,1.28131371799277,0.203491456228344,0.838750922928909,0.929968736631373
"ENSG00000160094",1629.65845991172,-0.0194580550768097,0.0958070985380664,-0.203096173182601,0.839059862759013,0.930214435654903
"ENSG00000142544",976.402823379321,0.0260720907252514,0.128360986889291,0.203115380748342,0.839044850202986,0.930214435654903
"ENSG00000215156",77.3798595621391,-0.188911855414842,0.930512984482678,-0.203019042791614,0.839120148151686,0.930246601090754
"ENSG00000189108",18.7825921755336,0.15717535074311,0.774636964069997,0.202901950246861,0.839211669912597,0.930313391402326
"ENSG00000198908",10.2949342858748,0.186428343246248,0.919036583636091,0.202851928384244,0.839250768615133,0.930322064989542
"ENSG00000274618",3.9922837691087,-0.316421198980998,1.56317474044263,-0.202422154602754,0.839586710013583,0.930628697209
"ENSG00000162129",1785.33985602301,0.0204646768333657,0.101116071442837,0.202387973952636,0.83961342926788,0.930628697209
"ENSG00000262267",2.76859454636739,-0.445952565393841,2.20356264036737,-0.202377984280716,0.839621238299497,0.930628697209
"ENSG00000228955",2.80677380739421,0.429805487168313,2.12584871172192,0.202180656035572,0.839775495099368,0.930653990074868
"ENSG00000127423",1381.99385741976,0.0252686460341678,0.124910312436279,0.202294314547153,0.839686644430109,0.930653990074868
"ENSG00000214796",22.1911275072356,-0.141940050252793,0.70256402315032,-0.202031481225482,0.839892113148276,0.930653990074868
"ENSG00000297749",3.60710096268422,-0.326472613899802,1.61536163191061,-0.202104969841124,0.839834662667765,0.930653990074868
"ENSG00000287931",5.52256142587653,-0.282494577647961,1.39828983132207,-0.202028629058159,0.839894342876589,0.930653990074868
"ENSG00000224281",150.921341874787,-0.0529411287539879,0.261768839086675,-0.20224381533991,0.839726121101429,0.930653990074868
"ENSG00000240087",193.477910897529,-0.0454842436337755,0.22506845835725,-0.202090705937918,0.839845813553958,0.930653990074868
"ENSG00000108556",56.6932112916645,-0.0900143364934198,0.445117520934729,-0.202226001583566,0.839740046719288,0.930653990074868
"ENSG00000278291",11.924283865406,-0.179460236241465,0.889125133544482,-0.201839121931071,0.840042496041202,0.930714146885829
"ENSG00000104805",10419.1985583155,0.0163888860821883,0.0811910851843601,0.201855733852727,0.84002950892162,0.930714146885829
"ENSG00000306469",3.15444419704132,0.351130482586393,1.73920654994549,0.201891191473145,0.840001788472058,0.930714146885829
"ENSG00000229051",2.98131976927792,-0.423125228741415,2.09928799868342,-0.20155654155446,0.840263422673444,0.9308202448243
"ENSG00000286017",3.08929922090045,-0.387468044608932,1.92137507334442,-0.201661846239365,0.840181092026225,0.9308202448243
"ENSG00000273783",60.8294375902415,0.079088981395896,0.392314290684477,0.201595973620814,0.840232593189419,0.9308202448243
"ENSG00000185105",19.8695041897746,0.130686292851315,0.648336742529681,0.201571628258185,0.840251627287715,0.9308202448243
"ENSG00000297586",3.95619140720951,-0.309209722946254,1.53579921184166,-0.201334732146049,0.840436846240313,0.930875624001069
"ENSG00000280758",8.16706534474177,0.209025920756378,1.03821248018678,0.201332506346652,0.840438586539709,0.930875624001069
"ENSG00000133318",21664.363241034,0.0151990056828507,0.0754788419552535,0.201367764649346,0.840411019006488,0.930875624001069
"ENSG00000242372",2140.40013820759,-0.0188355884456389,0.0935167207392319,-0.20141412462656,0.840374771665812,0.930875624001069
"ENSG00000286677",14.7668706692012,0.185818912363203,0.923302959120097,0.201254540048575,0.840499547018361,0.930889002353819
"ENSG00000270124",5.67785465900491,-0.233260228858086,1.15913184584191,-0.201237011729812,0.840513252234553,0.930889002353819
"ENSG00000054116",2873.06232795384,-0.0177304276117116,0.0881912160960294,-0.201045278618285,0.840663169582213,0.931020376230904
"ENSG00000178395",3.19678889010033,0.417026807891019,2.07493666553496,0.200982909414973,0.840711937707596,0.931039723427566
"ENSG00000223591",7.30012978345498,-0.250766846922352,1.24817708110089,-0.200906466493661,0.840771711278134,0.931046169035489
"ENSG00000101782",1688.60257436101,-0.0185011143731328,0.0920932649992918,-0.200895411551269,0.840780355625789,0.931046169035489
"ENSG00000284188",22.2754151663684,-0.121383500368152,0.604806722578662,-0.200698001256699,0.840934722684358,0.931052739077117
"ENSG00000109534",1642.10640946665,-0.021446263743144,0.106863871325686,-0.20068769245485,0.840942783928597,0.931052739077117
"ENSG00000272476",37.8354271268299,0.100747245461752,0.501781001984795,0.20077931420928,0.840871138423754,0.931052739077117
"ENSG00000300119",28.4720082553631,0.112160967475702,0.558829496040513,0.200706956720071,0.840927719732995,0.931052739077117
"ENSG00000293164",741.125540291866,0.0339823993178336,0.169255747503222,0.200775452645628,0.840874158025834,0.931052739077117
"ENSG00000223374",131.211625234492,0.0618488237312743,0.308574900185123,0.200433747832923,0.841141368003754,0.931189995648586
"ENSG00000156136",2373.29711043091,0.016736607290013,0.0835074193054688,0.2004206024951,0.841151647901147,0.931189995648586
"ENSG00000156502",2656.85106877542,-0.0171312676828226,0.0854985764793005,-0.200369039909923,0.841191971058218,0.931189995648586
"ENSG00000119965",824.832182174712,0.028825969794886,0.143855606089306,0.200381275214195,0.841182402724156,0.931189995648586
"ENSG00000138081",2647.67585284602,-0.0172386249635094,0.0860940043391324,-0.2002302610482,0.841300501468738,0.931206177383835
"ENSG00000090539",114.051284817956,0.0593106615365201,0.296209059793017,0.200232435759949,0.841298800737197,0.931206177383835
"ENSG00000112769",101.080943244818,-0.070155479917652,0.350367275596567,-0.200234110900338,0.841297490695532,0.931206177383835
"ENSG00000290535",14.0126288312311,0.179159210633245,0.895166842101313,0.200140579618306,0.841370637402427,0.931249157270799
"ENSG00000273243",41.6373101973904,0.0915078260112411,0.457497006806724,0.20001841465577,0.841466179315113,0.931320252858826
"ENSG00000269846",22.8280786181089,0.123244930422486,0.61635941689331,0.199956270715694,0.841514781305619,0.931339392793297
"ENSG00000119917",29.6811846885314,0.11477185501547,0.574488327281971,0.199781004356486,0.841651858164107,0.93145644647523
"ENSG00000305589",5.29457195547847,-0.294803368268144,1.47644038555366,-0.199671704426857,0.841737344717209,0.931516398560373
"ENSG00000286632",7.3445344759153,-0.259363716927962,1.29931583767023,-0.199615604927144,0.841781222440428,0.931530301102466
"ENSG00000256293",10.7497840903489,-0.177840798822115,0.89123087139819,-0.199545151014701,0.841836328035521,0.931556627113781
"ENSG00000260747",11.9590280660416,0.163387594576662,0.819693768918417,0.199327603517411,0.842006487907104,0.931710262834231
"ENSG00000038382",5630.95454462785,0.0147535254713008,0.0740336267313547,0.19928140930927,0.842042620739239,0.931715586933869
"ENSG00000185404",44.7443942633153,-0.0912267861390929,0.457943924935711,-0.199209512719052,0.842098858481948,0.931743155784359
"ENSG00000262319",7.77537466618534,0.2354443392841,1.18274149837055,0.199066608898453,0.842210640698546,0.931832177670894
"ENSG00000112367",2906.35190900425,0.0175814628172709,0.0883530971161769,0.198990905708181,0.842269858531401,0.93186303721998
"ENSG00000178104",2626.69702013043,-0.0193571247618526,0.0973010853252437,-0.198940481466866,0.842309302731268,0.931872018311032
"ENSG00000253919",25.9469200769639,0.120100544675075,0.604536516712058,0.198665492248964,0.84252441911897,0.932057943524441
"ENSG00000261499",16.8656813413497,-0.172521250688234,0.868487895064912,-0.198645544363448,0.842540024250251,0.932057943524441
"ENSG00000307696",26.8156445133832,-0.117457267360737,0.591537307307454,-0.198562737987526,0.842604803925911,0.932094942634491
"ENSG00000289606",7.09076820935526,-0.223954606299247,1.12870747918255,-0.198416871004916,0.842718918693324,0.932178466977926
"ENSG00000267852",3.8673973900803,0.30901589260662,1.55764882052263,0.198386111513209,0.842742982903734,0.932178466977926
"ENSG00000272154",5.32009344461579,-0.287417226468803,1.4497428287835,-0.198253939086548,0.842846387618996,0.932188856800353
"ENSG00000132204",3.81335277102596,0.322825915792147,1.62834371572032,0.198254160147841,0.842846214670071,0.932188856800353
"ENSG00000275496",142.832335256826,-0.0502593371358088,0.253434398761364,-0.198313004791167,0.842800177401042,0.932188856800353
"ENSG00000238231",4.81813105035076,-0.37717979091558,1.90315258113419,-0.198186837279646,0.842898885560435,0.9322122596857
"ENSG00000179101",14.2224695293311,-0.154138617447551,0.778781908024824,-0.197922699358133,0.843105543961895,0.932406149759628
"ENSG00000268438",6.303108430585,-0.219784792309895,1.11192110202183,-0.197662218938247,0.843309351357969,0.932596872554574
"ENSG00000288890",41.1548232826624,0.090320888833808,0.457208786632754,0.197548453735988,0.843398367827854,0.932625971070784
"ENSG00000124181",17524.1445888511,-0.0124845694349919,0.0631914547271156,-0.197567368703647,0.84338356752518,0.932625971070784
"ENSG00000117010",399.548131027876,-0.0350900330934449,0.177700235403762,-0.197467566735154,0.843461659709525,0.9326590657074
"ENSG00000297244",3.01936043470999,-0.364524114709855,1.84634549104113,-0.197430067383708,0.84349100227674,0.9326590657074
"ENSG00000280173",57.4396130568748,-0.0764440824628805,0.387385490046577,-0.197333365412549,0.84356667083008,0.93270806412364
"ENSG00000233854",19.5234584278821,0.142390002555263,0.722062476866097,0.19719900578862,0.843671808605657,0.932789640980951
"ENSG00000298227",115.632726838416,-0.0606453642305663,0.307635252878382,-0.197133987939091,0.843722686736093,0.932811222862505
"ENSG00000205639",151.791569091844,0.0568062887992265,0.288494732649605,0.196905809258643,0.843901247549269,0.932945936302898
"ENSG00000105393",1449.13719707197,0.0221689397118881,0.112590912304567,0.196898126661586,0.843907259691343,0.932945936302898
"ENSG00000174332",13.0103988273247,0.167580030941483,0.851949911733727,0.196701741068856,0.844060947537955,0.933037437740269
"ENSG00000284773",26.5233965983491,0.117648456818868,0.599087014081253,0.196379581018446,0.844313077077311,0.933037437740269
"ENSG00000297885",3.41693051665382,0.351458484755542,1.78994547162968,0.196351503621812,0.84433505182137,0.933037437740269
"ENSG00000302483",23.3617490464128,-0.137065341037268,0.696747506007533,-0.196721681606975,0.844045342159156,0.933037437740269
"ENSG00000291200",4.99068401900075,0.296986540937845,1.51100316571648,0.196549251302873,0.844180287391996,0.933037437740269
"ENSG00000147905",2764.22609750025,0.0178081300966428,0.0906806033648804,0.196383012858731,0.844310391159539,0.933037437740269
"ENSG00000271816",19.4511968474564,0.130556954224938,0.664645601695116,0.196430930847906,0.844272888502353,0.933037437740269
"ENSG00000172382",167.742053225549,-0.0499191792495766,0.253930461025256,-0.196586022204762,0.844151509828097,0.933037437740269
"ENSG00000289599",3.43491072489456,0.331632116825582,1.68654063015154,0.196634525665583,0.844113550472419,0.933037437740269
"ENSG00000174586",39.2389361966878,0.102607211629342,0.521828420031231,0.196630171318,0.844116958219175,0.933037437740269
"ENSG00000186326",5.77199145561822,0.316694434743475,1.61175259700812,0.196490724030072,0.84422609230892,0.933037437740269
"ENSG00000285976",79.1535707111423,0.0689274658529201,0.351162264532997,0.196283806133285,0.844388035685589,0.93306132606015
"ENSG00000225224",2.8740424016542,0.388159738626477,1.97862234207765,0.196176769245863,0.844471810213743,0.933119235482642
"ENSG00000215045",270.217984331267,0.0413527865335634,0.210854318730358,0.196120178057371,0.844516103133001,0.933133516079689
"ENSG00000145041",3666.38639323984,-0.0155814057962538,0.0794975540713807,-0.195998555908567,0.844611296294554,0.933160428405368
"ENSG00000196566",15.0297877536449,0.149128707982463,0.761022068750868,0.195958453908231,0.844642684464759,0.933160428405368
"ENSG00000197595",3.80685867676775,-0.383337627252632,1.95651551957446,-0.19592874343057,0.844665939262546,0.933160428405368
"ENSG00000290711",25.3014255137425,0.128590748927991,0.655922492411401,0.196045646270258,0.844574438590564,0.933160428405368
"ENSG00000213463",2954.08941938606,-0.0197631722611877,0.100892356772633,-0.195883740784499,0.8447011637078,0.933164686627398
"ENSG00000234705",11.8187522810414,0.204870178677765,1.04715175240073,0.19564516624078,0.8448879058223,0.933336324067735
"ENSG00000309692",263.997148576664,0.0388538238667457,0.198678155856882,0.195561629305307,0.844953295680792,0.933373897531157
"ENSG00000275106",3.07162465020118,-0.374497675222782,1.91646738275392,-0.195410409064534,0.845071668434697,0.933469993350425
"ENSG00000262904",22.9468411915762,0.128994008085949,0.660393531907992,0.195328999836298,0.845135395707916,0.933505722629067
"ENSG00000215424",431.692427256812,-0.036941823755812,0.189189281480621,-0.195263830311634,0.845186411245705,0.933527408856602
"ENSG00000181072",13.06665197913,0.216174791120575,1.10748831703705,0.19519374407391,0.845241276373889,0.933535286712848
"ENSG00000106258",98.8482835099597,0.0711275533245437,0.36443048732916,0.195174541641188,0.845256308613435,0.933535286712848
"ENSG00000087111",4050.82890237809,-0.0171833722442939,0.0880758856062464,-0.195097354128396,0.845316733878944,0.933567361525782
"ENSG00000138079",3.92165744005799,0.375556383068751,1.92583910496623,0.195009220708153,0.84538572912193,0.933574239306161
"ENSG00000127838",2671.69127957277,-0.018370025450118,0.0941971743136539,-0.195016735735089,0.845379845937271,0.933574239306161
"ENSG00000136451",3925.90742585347,0.0155311948054686,0.0796736717827477,0.194935095345157,0.84544375907621,0.933603664015146
"ENSG00000267058",21.4426811804429,-0.126996327377232,0.651736483176652,-0.194858398532847,0.845503803003937,0.933635310440556
"ENSG00000218175",426.418855453446,0.0415831975745051,0.213780756942482,0.194513286271566,0.845773993462684,0.933662793880142
"ENSG00000144579",1140.52638203106,0.0214988442541348,0.110667409708645,0.194265360603768,0.845968107152031,0.933662793880142
"ENSG00000298404",4.22136502168695,-0.295217633517933,1.51760506860681,-0.194528629104375,0.845761981081384,0.933662793880142
"ENSG00000239523",158.072440142661,-0.050397278009967,0.259390248616148,-0.194291336235026,0.84594776906273,0.933662793880142
"ENSG00000178199",13.4463452909523,-0.159423941831226,0.818834174819241,-0.194696248317211,0.84563074911906,0.933662793880142
"ENSG00000224903",18.8499617259848,0.133777667641557,0.686949300438257,0.194741689897945,0.845595172862319,0.933662793880142
"ENSG00000234558",8.62448522167949,-0.181989796394009,0.936336355232725,-0.194363697806837,0.845891112805384,0.933662793880142
"ENSG00000229487",17.1312670646343,-0.144173510128829,0.741986602154637,-0.194307430498296,0.845935167820333,0.933662793880142
"ENSG00000271830",30.8004459616991,-0.120918906713952,0.620948411068759,-0.194732613142257,0.845602279037812,0.933662793880142
"ENSG00000279711",29.3460235524345,0.122391417947467,0.629219225837951,0.194513156816648,0.845774094817121,0.933662793880142
"ENSG00000140057",426.798676404235,-0.0311037041004375,0.159912062693559,-0.194505052192603,0.845780440194144,0.933662793880142
"ENSG00000183458",182.107275063698,0.0515672819987091,0.265230903490153,0.194424108654532,0.845843814104068,0.933662793880142
"ENSG00000279781",4.00523806132491,-0.29881383295967,1.53610633688965,-0.194526788792965,0.845763421916568,0.933662793880142
"ENSG00000130175",24181.8731949168,-0.0150670138472816,0.0775242036964822,-0.194352384531043,0.845899970601679,0.933662793880142
"ENSG00000251018",2.93091034693943,-0.340400325764419,1.75323071201813,-0.194156036299745,0.846053705713722,0.933722623130744
"ENSG00000068912",4164.82790188763,0.0191286494272865,0.0987086222597923,0.193789042834997,0.846341066927664,0.933929556911633
"ENSG00000232832",4.95684418249747,-0.24879710805629,1.28328212962728,-0.193875611848933,0.846273280288958,0.933929556911633
"ENSG00000155957",272.907554370326,-0.0365401114686087,0.188588099813673,-0.19375618877708,0.846366793129519,0.933929556911633
"ENSG00000257074",2.62581005022412,0.322880533363783,1.6662525690966,0.193776465436354,0.846350915575933,0.933929556911633
"ENSG00000293429",2.83997134839353,0.384018959223055,1.98262645249458,0.193692038527921,0.846417026125747,0.933950342229407
"ENSG00000299887",4.03442096732731,0.299867288621944,1.54909242530861,0.193576111872218,0.846507804336033,0.933981219375542
"ENSG00000106443",5429.17478327243,0.0149176261094643,0.0770518918454242,0.193604929771107,0.84648523783197,0.933981219375542
"ENSG00000115464",6773.06671744076,0.0170079928606716,0.0879482008460864,0.193386478598196,0.846656304076483,0.934075773369549
"ENSG00000236814",286.917952689708,-0.0368102335802994,0.190330026973077,-0.193402135047805,0.846644043475906,0.934075773369549
"ENSG00000266921",7.31568893864701,0.220625388267937,1.1412117386838,0.193325551069419,0.846704016913332,0.934093769141109
"ENSG00000298926",6.53630848335524,0.220366558241382,1.14162970131795,0.193028052780145,0.846936998280244,0.93424743807455
"ENSG00000276968",15.6442564415047,-0.141780510032729,0.73450985670714,-0.193027375654754,0.846937528576206,0.93424743807455
"ENSG00000273173",118.478274475442,-0.0643185187084681,0.333134711325281,-0.193070600336408,0.846903676973075,0.93424743807455
"ENSG00000240053",149.626348136198,0.0491370617005653,0.254751552485739,0.192882285588096,0.847051158576911,0.934257586661656
"ENSG00000288985",85.8947214572983,0.0657768671404384,0.341068637632524,0.192855219984513,0.847072355862827,0.934257586661656
"ENSG00000286264",39.8097224210169,-0.0872745953130219,0.452439424005834,-0.19289785699996,0.847038963381959,0.934257586661656
"ENSG00000255581",20.5272110872738,0.135565679745141,0.70274580136138,0.192908558802513,0.84703058198155,0.934257586661656
"ENSG00000151881",855.786827996075,0.0217919616459094,0.113103277069105,0.192673123278247,0.847214973549772,0.934375027766052
"ENSG00000286113",17.7761288039898,0.13313883240085,0.691131061656474,0.192639051819995,0.847241658786893,0.934375027766052
"ENSG00000134058",3481.01629675215,-0.0155458440852399,0.0807725430330762,-0.192464462569588,0.847378402249001,0.934422186438322
"ENSG00000164494",1550.9864049491,-0.0183146094432183,0.0951585561032596,-0.192464137679271,0.847378656716986,0.934422186438322
"ENSG00000261560",15.3667390490065,0.149277780089595,0.775519034315796,0.192487577331091,0.847360297820485,0.934422186438322
"ENSG00000260280",7.34260559510319,-0.206600328931263,1.07376562637061,-0.192407285032567,0.847423186385302,0.93442311302384
"ENSG00000224747",13.2067873808992,-0.169436703003169,0.880726629467427,-0.192382854490986,0.847442321684781,0.93442311302384
"ENSG00000273151",957.927748918459,-0.0342037520396802,0.177874312053303,-0.192291689816517,0.847513727500208,0.934432574201212
"ENSG00000147036",16.2384822022477,-0.139785468978855,0.726944608758076,-0.192291774771763,0.847513660957419,0.934432574201212
"ENSG00000159445",648.410627065593,0.0293088260540111,0.152454700744447,0.192246128921537,0.847549414082176,0.934437286264501
"ENSG00000260425",10.417976485475,0.184110726171659,0.958378211676379,0.192106544085154,0.84765874894807,0.934523193423699
"ENSG00000263675",11.3721944293692,0.167824399426493,0.87681251577353,0.191402832883193,0.848210000777092,0.934776090315179
"ENSG00000271580",27.217324772008,-0.13227538696281,0.691826930101048,-0.191197221743724,0.848371080192672,0.934776090315179
"ENSG00000307097",18.173334476031,0.154367909881295,0.805393134498423,0.191667774741376,0.848002449971263,0.934776090315179
"ENSG00000223803",307.866660653546,0.0480434350127199,0.251099607388183,0.191332178940639,0.848265351615011,0.934776090315179
"ENSG00000252498",19.2125089000732,0.147458026818755,0.771661202320145,0.19109166869527,0.848453774784343,0.934776090315179
"ENSG00000252218",6.23623839196482,0.305331249980108,1.59263797087743,0.191714159503488,0.847966114045715,0.934776090315179
"ENSG00000158423",64.3158467095409,0.0787191282710543,0.411902996777956,0.191110841355421,0.848438754011245,0.934776090315179
"ENSG00000110046",2068.74799473997,0.0179351425564151,0.0938171668928342,0.191171223246403,0.848391448327978,0.934776090315179
"ENSG00000235376",8.9814244593987,0.202609090816367,1.0581144213424,0.191481267743541,0.848148555185504,0.934776090315179
"ENSG00000152455",1686.99705055547,-0.0219132914501604,0.114394978085163,-0.191558159431149,0.848088319405744,0.934776090315179
"ENSG00000215097",21.2862274286296,-0.140987809309119,0.736464448804705,-0.191438717154568,0.848181889051589,0.934776090315179
"ENSG00000287635",4.34717897170656,0.29084118403914,1.51851254219564,0.191530314012822,0.848110132980918,0.934776090315179
"ENSG00000240898",18.0053240098337,-0.129454825827252,0.676823348407043,-0.191268262437953,0.848315424935747,0.934776090315179
"ENSG00000087191",5202.2530288958,0.0162108676111133,0.0848067820124029,0.191150604072472,0.848407602184516,0.934776090315179
"ENSG00000225419",5.68767606993055,-0.238824241940674,1.24776612853249,-0.191401446536746,0.848211086844282,0.934776090315179
"ENSG00000293761",5.67205536008174,-0.292323410995243,1.52474227047394,-0.191719883849209,0.847961629849795,0.934776090315179
"ENSG00000299344",9.80535455029774,-0.225879987400415,1.18055302957127,-0.191334045775517,0.848263889112692,0.934776090315179
"ENSG00000310576",228.020502618138,0.0405193629390946,0.211864537202568,0.191251275338983,0.848328733033047,0.934776090315179
"ENSG00000232729",67.9170715685687,0.0706203226196315,0.369756399340867,0.190991481812134,0.848532266844758,0.934827944958743
"ENSG00000302434",27.6587127143573,0.35758783761023,1.87334780583483,0.190881712673145,0.848618267909654,0.934888068124897
"ENSG00000270802",5.0047044967243,-0.27262989512213,1.4286112265965,-0.190835610169212,0.848654388475593,0.934893237565584
"ENSG00000162592",51.9851901219316,-0.0802282042068795,0.420650022254114,-0.190724355075426,0.848741556350222,0.934954639192344
"ENSG00000259921",7.03394148786711,0.281570047303608,1.47715061356225,0.190617019495787,0.848825655055881,0.934990797220593
"ENSG00000302421",47.4289963936919,0.0942776265530106,0.494630239320306,0.190602229824367,0.848837243074573,0.934990797220593
"ENSG00000065135",6555.65913063718,-0.0144487180645247,0.075852164182881,-0.190485244820287,0.848928904437214,0.935057137789973
"ENSG00000200714",7.54829421697104,0.201415438564157,1.05837439464713,0.19030641669228,0.849069025744175,0.935142223288976
"ENSG00000294253",4.88894298105149,-0.272663594598154,1.43275256070814,-0.190307525580962,0.84906815685648,0.935142223288976
"ENSG00000295037",6.07738619870336,-0.598542109868262,3.14846569017022,-0.190105965498358,0.849226095536466,0.935280587335181
"ENSG00000117620",1966.90019562006,0.02159507585288,0.113780241256097,0.189796361955973,0.849468706819607,0.935485860309854
"ENSG00000155254",4636.31966291209,0.0209680303484314,0.11052815799006,0.189707588814762,0.849538273789303,0.935485860309854
"ENSG00000277476",29.3711572608904,-0.111801682449305,0.589305324876634,-0.189717753649535,0.849530308068855,0.935485860309854
"ENSG00000306086",6.88348078674565,0.232943636731847,1.22746114170126,0.189776791148751,0.849484043359409,0.935485860309854
"ENSG00000185252",5351.28950699592,0.0158260100643601,0.0834505758031964,0.189645306962087,0.849587081590652,0.935504975608999
"ENSG00000160408",27.0152004821274,-0.108337975104672,0.571656984609391,-0.189515702635381,0.849688649174865,0.935547553281442
"ENSG00000289861",3.51792609159549,0.299736106521165,1.58141652728194,0.189536470215305,0.849672373987641,0.935547553281442
"ENSG00000089327",5672.90711568014,0.01733587947916,0.0914999675373829,0.189463230924943,0.849729770617078,0.935558201441492
"ENSG00000293505",96.3662151767897,0.0585449851690456,0.309306248322369,0.189278378586223,0.84987464040613,0.935585400629288
"ENSG00000237737",6.21010412073979,-0.301938336989323,1.59526840383165,-0.189271182369124,0.849880280223371,0.935585400629288
"ENSG00000235897",13.2829494998357,-0.164908094421939,0.870866716233936,-0.189360887662677,0.849809976964965,0.935585400629288
"ENSG00000291231",6.01801430780039,-0.221417388737928,1.16959274060317,-0.189311527894522,0.849848660738748,0.935585400629288
"ENSG00000300707",19.3099695739545,-0.144060171062132,0.761414868387255,-0.189200627730405,0.849935575691816,0.935611648229451
"ENSG00000258774",2.96351407998945,-0.442267120046853,2.33831615848747,-0.18913914546651,0.849983761510783,0.935630067853066
"ENSG00000293560",4.72418056615911,0.283076377236457,1.49729575140766,0.189058425478284,0.850047025463648,0.935636521361606
"ENSG00000111245",4.44409514799068,0.25375606244743,1.34225962083975,0.189051401463357,0.850052530551611,0.935636521361606
"ENSG00000180988",21.2856835021356,0.131327012736797,0.695034932968289,0.188950233301135,0.850131822143768,0.935654555028514
"ENSG00000169957",2611.50731046535,0.018808719981403,0.099529719499585,0.188975916700754,0.850111692370435,0.935654555028514
"ENSG00000287697",14.3705209897945,-0.143167791432697,0.758133418437671,-0.18884247541512,0.850216280167041,0.935712889345849
"ENSG00000226245",24.9266631705874,0.117834257771981,0.624239959226139,0.188764362214266,0.850277504478041,0.935745650229682
"ENSG00000289532",27.4547652763404,0.10451179649937,0.554360002621748,0.188526942790064,0.850463596883405,0.935846580715816
"ENSG00000229116",19.9501279863033,0.140776285301883,0.746684581886747,0.188535144178503,0.850457168390461,0.935846580715816
"ENSG00000008438",12.6575438197293,0.154650717030657,0.82005876287379,0.188584921022859,0.850418152028039,0.935846580715816
"ENSG00000253284",7.0000477883475,0.222525065012658,1.1810991931235,0.188405060564114,0.850559132979655,0.93591708695516
"ENSG00000164619",54.2486968442436,-0.104795116955318,0.557059058091592,-0.188122094835567,0.850780941135756,0.936057279134716
"ENSG00000259797",12.4085983675993,-0.196596345422779,1.04468891416818,-0.188186495287275,0.850730458558344,0.936057279134716
